id,timestamp1,source,actiontag,event_id,event_type,event_category,event_author,eventcreated,change_id,change_source,changetimestamp,change_targetasrobject_id,change_targetasrobject_origin,change_targetasrobject_destination,change_targetasrobject_flightnumber,change_targetasrobject_carrier,scheduledstart,scheduledend,change_attributes_last_aircraft_assigned,eobt,eibt,change_attributes_last_delay_applied,change_attributes_last_delay_on_arrival_applied
PLAN-QLK_ALL_190515T14:34__L_os1q8,41:50.0,gui:188421:actiontag:Create Maintenance~!~VHQOV~!~VHQOV~!~Local__TjGTMAk,Create Maintenance~,PLAN-QLK_ALL_190515T14:34,ALL,PLAN-QLK,176171,34:44.0,wKKMzbM_BNE_QF_190517T06:35_190517T08:00__C6LnlCA,gui:188421:actiontag:Create Maintenance~!~VHQOV~!~VHQOV~!~Local__TjGTMAk,41:12.0,wKKMzbM_BNE_QF_190517T06:35_190517T08:00,,,,QF,35:00.0,00:00.0,,,,,
OPER-QLK_MVT_190517T04:21__q6dM43E,42:17.0,gui:cpe97:actiontag:Delay End Maintenance~!~VHQOV~!~-67 Mins.~!~Local__qRaKjdo,Delay End Maintenance~,OPER-QLK_MVT_190517T04:21,MVT,OPER-QLK,cpe97,21:45.0,wKKMzbM_BNE_QF_190517T06:35_190517T08:00__WSBUfY8,gui:cpe97:actiontag:Delay End Maintenance~!~VHQOV~!~-67 Mins.~!~Local__qRaKjdo,42:13.0,wKKMzbM_BNE_QF_190517T06:35_190517T08:00,,,,QF,35:00.0,00:00.0,,,,,
OPER-QLK_MVT_190517T04:21__pWnMZT4,42:17.0,gui:cpe97:actiontag:Move Maintenance~!~VHQOV~!~-9 Mins.~!~Local__QZxnEhA,Move Maintenance~,OPER-QLK_MVT_190517T04:21,MVT,OPER-QLK,cpe97,21:45.0,wKKMzbM_BNE_QF_190517T06:35_190517T08:00__iyR5dAk,gui:cpe97:actiontag:Move Maintenance~!~VHQOV~!~-9 Mins.~!~Local__QZxnEhA,42:14.0,wKKMzbM_BNE_QF_190517T06:35_190517T08:00,,,,QF,35:00.0,00:00.0,,,,,
PLAN-QLK_ALL_190515T14:34___EqDeVo,42:17.0,gui:190087:actiontag:Create Maintenance~!~VHTQG~!~VHTQG~!~Local__0VLGkTQ,Create Maintenance~,PLAN-QLK_ALL_190515T14:34,ALL,PLAN-QLK,176171,34:44.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__F3cv0bA,gui:190087:actiontag:Create Maintenance~!~VHTQG~!~VHTQG~!~Local__0VLGkTQ,42:10.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
PLAN-QLK_ALL_190515T14:34__Qu7qQXc,42:17.0,gui:190087:actiontag:Move Maintenance~!~VHTQG~!~-34 Mins.~!~Local__ijwRLUE,Move Maintenance~,PLAN-QLK_ALL_190515T14:34,ALL,PLAN-QLK,176171,34:44.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__PXtTTcE,gui:190087:actiontag:Move Maintenance~!~VHTQG~!~-34 Mins.~!~Local__ijwRLUE,42:14.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
PLAN-QLK_ALL_190515T14:34__qEWYi4M,42:38.0,gui:190087:actiontag:Delay End Maintenance~!~VHTQG~!~17 Mins.~!~Local__qaSNFnw,Delay End Maintenance~,PLAN-QLK_ALL_190515T14:34,ALL,PLAN-QLK,176171,34:44.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__G1teVBA,gui:190087:actiontag:Delay End Maintenance~!~VHTQG~!~17 Mins.~!~Local__qaSNFnw,42:23.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
PLAN-QLK_ALL_190515T14:34__Ua4uTKk,42:38.0,gui:190087:actiontag:Move Maintenance~!~VHTQG~!~7 Mins.~!~Local__5Ln2jz8,Move Maintenance~,PLAN-QLK_ALL_190515T14:34,ALL,PLAN-QLK,176171,34:44.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__h2xSUsg,gui:190087:actiontag:Move Maintenance~!~VHTQG~!~7 Mins.~!~Local__5Ln2jz8,42:30.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
ATFM_COBT_190516T19:26__dmww9KE,25:59.0,gui:198169:actiontag:Move Maintenance~!~VHTQG~!~-882 Mins.~!~Local__gRmCo5w,Move Maintenance~,ATFM_COBT_190516T19:26,COBT,ATFM,211872,26:26.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__L2s2_OE,gui:198169:actiontag:Move Maintenance~!~VHTQG~!~-882 Mins.~!~Local__gRmCo5w,24:10.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
ATFM_COBT_190516T19:26__CXPchb8,25:59.0,gui:198169:actiontag:Move Maintenance~!~VHTQG~!~-533 Mins.~!~Local__jKNAkp0,Move Maintenance~,ATFM_COBT_190516T19:26,COBT,ATFM,211872,26:26.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__3kqpm4Y,gui:198169:actiontag:Move Maintenance~!~VHTQG~!~-533 Mins.~!~Local__jKNAkp0,24:15.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
ATFM_COBT_190516T19:26__UqqT03Y,25:59.0,gui:198169:actiontag:Move Maintenance~!~VHTQG~!~-1020 Mins.~!~Local__Py13hgA,Move Maintenance~,ATFM_COBT_190516T19:26,COBT,ATFM,211872,26:26.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__YLWTn-8,gui:198169:actiontag:Move Maintenance~!~VHTQG~!~-1020 Mins.~!~Local__Py13hgA,24:20.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
OPER_NON-REPORT_190517T19:50__F2M3C0Y,11:02.0,gui:198169:actiontag:Update Maintenance~!~VHTQG~!~ - ~!~Local__sfRi46Y,Update Maintenance~,OPER_NON-REPORT_190517T19:50,NON-REPORT,OPER,kpa49,50:53.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00__12ER5jU,gui:198169:actiontag:Update Maintenance~!~VHTQG~!~ - ~!~Local__sfRi46Y,11:00.0,wMpvI2I_SYD_QF_190519T03:05_190519T06:00,,,,QF,05:00.0,00:00.0,,,,,
PLAN_MAINT-INT_190502T01:46__qmMCe6I,26:26.0,gui:298546:actiontag:Create Maintenance~!~VHQPE~!~VHQPE~!~Local__96Yutt8,Create Maintenance~,PLAN_MAINT-INT_190502T01:46,MAINT-INT,PLAN,298546,46:11.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35__SnaiJP8,gui:298546:actiontag:Create Maintenance~!~VHQPE~!~VHQPE~!~Local__96Yutt8,24:31.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35,,,,QF,20:00.0,35:00.0,,,,,
PLAN_MAINT-INT_190502T01:46__eTg13E4,26:26.0,gui:298546:actiontag:Delay Start Maintenance~!~VHQPE~!~70 Mins.~!~Local__lCIVJV0,Delay Start Maintenance~,PLAN_MAINT-INT_190502T01:46,MAINT-INT,PLAN,298546,46:11.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35__W6vNd9o,gui:298546:actiontag:Delay Start Maintenance~!~VHQPE~!~70 Mins.~!~Local__lCIVJV0,24:35.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35,,,,QF,20:00.0,35:00.0,,,,,
PLAN_MAINT-INT_190502T01:46__a9NLkD4,26:26.0,gui:298546:actiontag:Delay End Maintenance~!~VHQPE~!~-70 Mins.~!~Local__f9jJg20,Delay End Maintenance~,PLAN_MAINT-INT_190502T01:46,MAINT-INT,PLAN,298546,46:11.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35__U-MoCAw,gui:298546:actiontag:Delay End Maintenance~!~VHQPE~!~-70 Mins.~!~Local__f9jJg20,24:37.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35,,,,QF,20:00.0,35:00.0,,,,,
PLAN_MAINT-INT_190502T01:46__XvevsMA,26:26.0,gui:298546:actiontag:Move Maintenance~!~VHQPE~!~-17 Mins.~!~Local__MXg7vFk,Move Maintenance~,PLAN_MAINT-INT_190502T01:46,MAINT-INT,PLAN,298546,46:11.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35__YvwmZ2E,gui:298546:actiontag:Move Maintenance~!~VHQPE~!~-17 Mins.~!~Local__MXg7vFk,24:39.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35,,,,QF,20:00.0,35:00.0,,,,,
PLAN_ALOC-INT_190501T20:40__Q99YDvY,33:22.0,gui:938283:actiontag:Move Maintenance~!~VHQPE~!~-3373 Mins.~!~Local__s8_6TKk,Move Maintenance~,PLAN_ALOC-INT_190501T20:40,ALOC-INT,PLAN,938283,40:30.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35__OKb9ayk,gui:938283:actiontag:Move Maintenance~!~VHQPE~!~-3373 Mins.~!~Local__s8_6TKk,33:13.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35,,,,QF,20:00.0,35:00.0,,,,,
MECH_AOG_VHVXF_190503T18:28__o5Sn8Lk,42:04.0,gui:kmo05:actiontag:Cancel Maintenance~!~VHQPE~!~ - ~!~Local__SxE8mgs,Cancel Maintenance~,MECH_AOG_VHVXF_190503T18:28,AOG,MECH,scr11,28:13.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35__YcuDqYo,gui:kmo05:actiontag:Cancel Maintenance~!~VHQPE~!~ - ~!~Local__SxE8mgs,41:14.0,wN5u7QA_HKG_QF_190516T09:20_190516T14:35,,,,QF,20:00.0,35:00.0,,,,,
OPER_IT_190504T19:04__zoyZ9TE,41:27.0,gui:mbu01:actiontag:Create Maintenance~!~VHEBM~!~VHEBM~!~Local__O1jc6U4,Create Maintenance~,OPER_IT_190504T19:04,IT,OPER,cog03,04:55.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__8CtDsuw,gui:mbu01:actiontag:Create Maintenance~!~VHEBM~!~VHEBM~!~Local__O1jc6U4,41:23.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
OPER_NON-REPORT_190504T19:05__xMWqAxw,47:12.0,gui:kmo05:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__cjYXsnM,Update Maintenance~,OPER_NON-REPORT_190504T19:05,NON-REPORT,OPER,cog03,05:18.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__7FKP8Tc,gui:kmo05:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__cjYXsnM,45:02.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN_MAINT-INT_190505T21:27__iOVHC7s,51:02.0,gui:377685:actiontag:Move Maintenance~!~VHEBM~!~505 Mins.~!~Local__AiA33XA,Move Maintenance~,PLAN_MAINT-INT_190505T21:27,MAINT-INT,PLAN,377685,27:11.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__79rg978,gui:377685:actiontag:Move Maintenance~!~VHEBM~!~505 Mins.~!~Local__AiA33XA,50:44.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN_MAINT-INT_190505T21:27__ej2xkxU,51:02.0,gui:377685:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__5vtaTcY,Update Maintenance~,PLAN_MAINT-INT_190505T21:27,MAINT-INT,PLAN,377685,27:11.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__9T4opZU,gui:377685:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__5vtaTcY,50:53.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN-QLK_ALL_190505T20:31__H-LdMjE,19:56.0,gui:459065:actiontag:Move Maintenance~!~VHEBM~!~-136 Mins.~!~Local__DsBSBGs,Move Maintenance~,PLAN-QLK_ALL_190505T20:31,ALL,PLAN-QLK,176171,31:42.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__5-yELNM,gui:459065:actiontag:Move Maintenance~!~VHEBM~!~-136 Mins.~!~Local__DsBSBGs,51:03.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN-QLK_ALL_190505T20:31__gLwyWiw,45:47.0,gui:459065:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__oKng-kk,Update Maintenance~,PLAN-QLK_ALL_190505T20:31,ALL,PLAN-QLK,176171,31:42.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__fYewkZk,gui:459065:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__oKng-kk,43:45.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN_MAINT-DOM_190506T08:29__uKGtcCw,44:57.0,gui:345090:actiontag:Move Maintenance~!~VHEBM~!~623 Mins.~!~Local__cYqNXMw,Move Maintenance~,PLAN_MAINT-DOM_190506T08:29,MAINT-DOM,PLAN,345090,29:33.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__h62DrTY,gui:345090:actiontag:Move Maintenance~!~VHEBM~!~623 Mins.~!~Local__cYqNXMw,44:45.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN_MAINT-DOM_190506T08:29__gmfaEXc,44:57.0,gui:345090:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__EAn9lkQ,Update Maintenance~,PLAN_MAINT-DOM_190506T08:29,MAINT-DOM,PLAN,345090,29:33.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__bsN6n7U,gui:345090:actiontag:Update Maintenance~!~VHEBM~!~ - ~!~Local__EAn9lkQ,44:53.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN-QLK_ALL_190506T08:14__ftIlxBI,45:56.0,gui:mbu01:actiontag:Move Maintenance~!~VHEBM~!~-39 Mins.~!~Local__qVj8AZM,Move Maintenance~,PLAN-QLK_ALL_190506T08:14,ALL,PLAN-QLK,196474,14:13.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__T-ZGdz0,gui:mbu01:actiontag:Move Maintenance~!~VHEBM~!~-39 Mins.~!~Local__qVj8AZM,45:50.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN-QLK_ALL_190506T08:14__B8N13-g,45:56.0,gui:mbu01:actiontag:Move Maintenance~!~VHEBM~!~-658 Mins.~!~Local__MLMISkM,Move Maintenance~,PLAN-QLK_ALL_190506T08:14,ALL,PLAN-QLK,196474,14:13.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__oH1BuxA,gui:mbu01:actiontag:Move Maintenance~!~VHEBM~!~-658 Mins.~!~Local__MLMISkM,45:52.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN_MAINT-INT_190506T20:48__cl_7x5M,13:12.0,gui:402979:actiontag:Move Maintenance~!~VHEBM~!~409 Mins.~!~Local__cJF-ano,Move Maintenance~,PLAN_MAINT-INT_190506T20:48,MAINT-INT,PLAN,402979,48:38.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__1z9FLSs,gui:402979:actiontag:Move Maintenance~!~VHEBM~!~409 Mins.~!~Local__cJF-ano,12:20.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN_MAINT-INT_190506T20:48__C5eBpCI,13:12.0,gui:402979:actiontag:Delay Start Maintenance~!~VHEBM~!~58 Mins.~!~Local__Ui5mQBQ,Delay Start Maintenance~,PLAN_MAINT-INT_190506T20:48,MAINT-INT,PLAN,402979,48:38.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__zJyKbtI,gui:402979:actiontag:Delay Start Maintenance~!~VHEBM~!~58 Mins.~!~Local__Ui5mQBQ,12:26.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN_MAINT-INT_190506T20:48__M9yEtCs,13:12.0,gui:402979:actiontag:Delay End Maintenance~!~VHEBM~!~-53 Mins.~!~Local__eqMMnFU,Delay End Maintenance~,PLAN_MAINT-INT_190506T20:48,MAINT-INT,PLAN,402979,48:38.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15__C7MNtE0,gui:402979:actiontag:Delay End Maintenance~!~VHEBM~!~-53 Mins.~!~Local__eqMMnFU,12:58.0,wNfJcOo_PER_QF_190507T15:50_190507T21:15,,,,QF,50:00.0,15:00.0,,,,,
PLAN-QLK_ALL_190515T14:34__FCh8V3A,27:22.0,gui:188421:actiontag:Create Maintenance~!~VHLQM~!~VHLQM~!~Local__LZZh-lg,Create Maintenance~,PLAN-QLK_ALL_190515T14:34,ALL,PLAN-QLK,176171,34:44.0,wOTTMMo_CNS_QF_190610T23:25_190611T09:00__xhonVPA,gui:188421:actiontag:Create Maintenance~!~VHLQM~!~VHLQM~!~Local__LZZh-lg,26:04.0,wOTTMMo_CNS_QF_190610T23:25_190611T09:00,,,,QF,25:00.0,00:00.0,,,,,
PLAN_MAINT-INT_190508T23:13__aeN-BOQ,42:01.0,gui:370625:actiontag:Create Maintenance~!~VHZNE~!~VHZNE~!~Local__O0jaosE,Create Maintenance~,PLAN_MAINT-INT_190508T23:13,MAINT-INT,PLAN,370625,13:57.0,wQVbKms_LHR_QF_190524T04:05_190524T11:10__mAsm7e4,gui:370625:actiontag:Create Maintenance~!~VHZNE~!~VHZNE~!~Local__O0jaosE,41:57.0,wQVbKms_LHR_QF_190524T04:05_190524T11:10,,,,QF,05:00.0,10:00.0,,,,,
OPER_NON-REPORT_190509T06:50__BsVpMYI,04:27.0,gui:mhi01:actiontag:Create Maintenance~!~VHVXA~!~VHVXA~!~Local__OYMJZXk,Create Maintenance~,OPER_NON-REPORT_190509T06:50,NON-REPORT,OPER,dba12,50:38.0,wQaN_o4_MEL_QF_190509T15:45_190509T18:45__qQeK_vA,gui:mhi01:actiontag:Create Maintenance~!~VHVXA~!~VHVXA~!~Local__OYMJZXk,04:23.0,wQaN_o4_MEL_QF_190509T15:45_190509T18:45,,,,QF,45:00.0,45:00.0,,,,,
PLAN-QLK_ALL_190516T09:11__qeJTKsg,10:12.0,gui:197721:actiontag:Create Maintenance~!~VHNXN~!~VHNXN~!~Local__tmCoRN0,Create Maintenance~,PLAN-QLK_ALL_190516T09:11,ALL,PLAN-QLK,176171,11:18.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59__b-MzFJ4,gui:197721:actiontag:Create Maintenance~!~VHNXN~!~VHNXN~!~Local__tmCoRN0,10:07.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59,,,,QF,00:00.0,59:00.0,,,,,
PLAN-QLK_ALL_190516T09:11__gOrYuKw,10:41.0,gui:197721:actiontag:Update Maintenance~!~VHNXN~!~ - ~!~Local__bMxkNXQ,Update Maintenance~,PLAN-QLK_ALL_190516T09:11,ALL,PLAN-QLK,176171,11:18.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59__4xoCbY8,gui:197721:actiontag:Update Maintenance~!~VHNXN~!~ - ~!~Local__bMxkNXQ,10:31.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59,,,,QF,00:00.0,59:00.0,,,,,
PLAN-QLK_ALL_190516T09:11__oRvstNU,10:41.0,gui:197721:actiontag:Delay End Maintenance~!~VHNXN~!~60 Mins.~!~Local__TnDA3GM,Delay End Maintenance~,PLAN-QLK_ALL_190516T09:11,ALL,PLAN-QLK,176171,11:18.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59__l2qcPUE,gui:197721:actiontag:Delay End Maintenance~!~VHNXN~!~60 Mins.~!~Local__TnDA3GM,10:33.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59,,,,QF,00:00.0,59:00.0,,,,,
PLAN-QLK_ALL_190516T09:11__-a85hX8,10:41.0,gui:197721:actiontag:Delay End Maintenance~!~VHNXN~!~92 Mins.~!~Local__Oa2sPLg,Delay End Maintenance~,PLAN-QLK_ALL_190516T09:11,ALL,PLAN-QLK,176171,11:18.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59__UghlnKA,gui:197721:actiontag:Delay End Maintenance~!~VHNXN~!~92 Mins.~!~Local__Oa2sPLg,10:35.0,wR6kVxQ_BNE_QF_190519T12:00_190519T13:59,,,,QF,00:00.0,59:00.0,,,,,
PLAN-QLK_ALL_190508T08:08__x0FyT5U,58:25.0,gui:190087:actiontag:Create Maintenance~!~VHTQZ~!~VHTQZ~!~Local__z-iqIz4,Create Maintenance~,PLAN-QLK_ALL_190508T08:08,ALL,PLAN-QLK,176171,08:54.0,wRT5BNo_SYD_QF_190605T07:30_190605T10:00__iSqHj80,gui:190087:actiontag:Create Maintenance~!~VHTQZ~!~VHTQZ~!~Local__z-iqIz4,58:08.0,wRT5BNo_SYD_QF_190605T07:30_190605T10:00,,,,QF,30:00.0,00:00.0,,,,,
PLAN-QLK_ALL_190508T08:08__JsYHHGE,58:25.0,gui:190087:actiontag:Delay End Maintenance~!~VHTQZ~!~126 Mins.~!~Local__shtmkwk,Delay End Maintenance~,PLAN-QLK_ALL_190508T08:08,ALL,PLAN-QLK,176171,08:54.0,wRT5BNo_SYD_QF_190605T07:30_190605T10:00__T4ZQf50,gui:190087:actiontag:Delay End Maintenance~!~VHTQZ~!~126 Mins.~!~Local__shtmkwk,58:13.0,wRT5BNo_SYD_QF_190605T07:30_190605T10:00,,,,QF,30:00.0,00:00.0,,,,,
PLAN-QLK_ALL_190516T09:11__M9d3o3w,06:56.0,gui:190087:actiontag:Cancel Maintenance~!~VHTQZ~!~ - ~!~Local__6FJfu_c,Cancel Maintenance~,PLAN-QLK_ALL_190516T09:11,ALL,PLAN-QLK,176171,11:18.0,wRT5BNo_SYD_QF_190605T07:30_190605T10:00__6y0B-TU,gui:190087:actiontag:Cancel Maintenance~!~VHTQZ~!~ - ~!~Local__6FJfu_c,06:17.0,wRT5BNo_SYD_QF_190605T07:30_190605T10:00,,,,QF,30:00.0,00:00.0,,,,,
ATFM_COBT_190505T19:19__YT_8yAg,31:07.0,gui:kmo05:actiontag:Create Maintenance~!~VHEBB~!~VHEBB~!~Local__WnnK_zc,Create Maintenance~,ATFM_COBT_190505T19:19,COBT,ATFM,130359,19:40.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20__D04xqfA,gui:kmo05:actiontag:Create Maintenance~!~VHEBB~!~VHEBB~!~Local__WnnK_zc,29:17.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20,,,,QF,55:00.0,20:00.0,,,,,
ATFM_COBT_190505T19:19__oy78xnM,31:07.0,gui:kmo05:actiontag:Update Maintenance~!~VHEBB~!~ - ~!~Local__KhyE2-o,Update Maintenance~,ATFM_COBT_190505T19:19,COBT,ATFM,130359,19:40.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20__er_90tU,gui:kmo05:actiontag:Update Maintenance~!~VHEBB~!~ - ~!~Local__KhyE2-o,29:33.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20,,,,QF,55:00.0,20:00.0,,,,,
PLAN_ALOC-INT_190510T20:40__C_Ix4Yw,42:14.0,gui:938283:actiontag:Update Maintenance~!~VHEBB~!~ - ~!~Local__LQu4igQ,Update Maintenance~,PLAN_ALOC-INT_190510T20:40,ALOC-INT,PLAN,938283,40:06.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20__vQ1XWas,gui:938283:actiontag:Update Maintenance~!~VHEBB~!~ - ~!~Local__LQu4igQ,32:32.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20,,,,QF,55:00.0,20:00.0,,,,,
PLAN_ALOC-INT_190510T20:40__VxGQBh4,42:14.0,gui:938283:actiontag:Move Maintenance~!~VHEBB~!~40 Mins.~!~Local__w7tkbTQ,Move Maintenance~,PLAN_ALOC-INT_190510T20:40,ALOC-INT,PLAN,938283,40:06.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20__MZ42Ba4,gui:938283:actiontag:Move Maintenance~!~VHEBB~!~40 Mins.~!~Local__w7tkbTQ,32:34.0,wSH1QI8_AKL_QF_190516T12:55_190516T18:20,,,,QF,55:00.0,20:00.0,,,,,
PLAN-QLK_ALL_190430T08:23__mnugR3E,00:23.0,gui:197721:actiontag:Create Maintenance~!~VHYQX~!~VHYQX~!~Local__kT4MIT0,Create Maintenance~,PLAN-QLK_ALL_190430T08:23,ALL,PLAN-QLK,176171,23:17.0,wT7GDcA_SYD_QF_190525T09:00_190525T18:00__CKWHCtc,gui:197721:actiontag:Create Maintenance~!~VHYQX~!~VHYQX~!~Local__kT4MIT0,59:52.0,wT7GDcA_SYD_QF_190525T09:00_190525T18:00,,,,QF,00:00.0,00:00.0,,,,,
PLAN_ALOC-DOM_190512T00:52__z4yYTLw,38:13.0,gui:220288:actiontag:Create Maintenance~!~VHVZW~!~VHVZW~!~Local__r4aZRk8,Create Maintenance~,PLAN_ALOC-DOM_190512T00:52,ALOC-DOM,PLAN,220288,52:02.0,wTZwiyA_BNE_QF_190513T06:20_190513T08:20__ZgDORgo,gui:220288:actiontag:Create Maintenance~!~VHVZW~!~VHVZW~!~Local__r4aZRk8,38:09.0,wTZwiyA_BNE_QF_190513T06:20_190513T08:20,,,,QF,20:00.0,20:00.0,,,,,
PLAN_MAINT-DOM_190512T00:14__1_pN_0A,15:01.0,gui:911188:actiontag:Update Maintenance~!~VHVZW~!~ - ~!~Local__Tf13FCs,Update Maintenance~,PLAN_MAINT-DOM_190512T00:14,MAINT-DOM,PLAN,768814,14:31.0,wTZwiyA_BNE_QF_190513T06:20_190513T08:20__FSlMV_w,gui:911188:actiontag:Update Maintenance~!~VHVZW~!~ - ~!~Local__Tf13FCs,14:57.0,wTZwiyA_BNE_QF_190513T06:20_190513T08:20,,,,QF,20:00.0,20:00.0,,,,,
PLAN_MAINT-DOM_190503T00:50__usxYhrk,05:37.0,gui:202757:actiontag:Create Maintenance~!~VHNHA~!~VHNHA~!~Local__kThSczM,Create Maintenance~,PLAN_MAINT-DOM_190503T00:50,MAINT-DOM,PLAN,263830,50:13.0,wTrrQrU_PER_QF_190503T22:00_190504T01:00__Ks7H4OM,gui:202757:actiontag:Create Maintenance~!~VHNHA~!~VHNHA~!~Local__kThSczM,05:30.0,wTrrQrU_PER_QF_190503T22:00_190504T01:00,,,,QF,00:00.0,00:00.0,,,,,
PLAN_MAINT-DOM_190502T21:47__TuLJBfo,07:16.0,gui:319288:actiontag:Create Maintenance~!~VHVXB~!~VHVXB~!~Local__6ee4jO4,Create Maintenance~,PLAN_MAINT-DOM_190502T21:47,MAINT-DOM,PLAN,263830,47:57.0,wUZG2OU_MEL_QF_190503T13:00_190503T13:45__hU1xTiY,gui:319288:actiontag:Create Maintenance~!~VHVXB~!~VHVXB~!~Local__6ee4jO4,07:04.0,wUZG2OU_MEL_QF_190503T13:00_190503T13:45,,,,QF,00:00.0,45:00.0,,,,,
